UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
377643,99, 99,"R",10,"R",2
377722, 6,  6,"R",26,"R",12
377722,58,999,"R",26,"R",12
377722,99, 99,"R",26,"R",12
377759, 6,  6,"R",22,"R",2
377759,58,999,"R",22,"R",2
377759,99, 99,"R",22,"R",2
378956,12, 12,"R",167,"R",57
378956,13, 13,"R",1,"Z",0
378956,39, 39,"R",1,"R",1
378956,49, 49,"R",1,"R",1
378956,58,999,"R",170,"R",59
378956,99, 99,"R",170,"R",59
379621,36, 36,"R",12,"R",1
379621,58,999,"R",12,"R",1
379621,98, 98,"R",2,"A",
379621,99, 99,"R",14,"R",1
380359, 2,  2,"R",1,"R",0
380359, 4,  4,"R",1,"R",1
380359,26, 26,"R",84,"R",27
380359,27, 27,"R",1,"R",0
380359,28, 28,"R",4,"R",0
380359,45, 45,"R",1,"R",0
380359,46, 46,"R",1,"R",0
380359,51, 51,"R",1,"R",0
380359,58,999,"R",94,"R",28
380359,98, 98,"R",1,"A",
380359,99, 99,"R",95,"R",28
380456,30, 30,"R",1,"Z",0
380456,49, 49,"R",3,"Z",0
380456,58,999,"R",4,"Z",0
380456,99, 99,"R",4,"Z",0
381361, 8,  8,"R",18,"R",4
381361,58,999,"R",18,"R",4
381361,99, 99,"R",18,"R",4
382258, 6,  6,"R",80,"R",28
382258,58,999,"R",80,"R",28
382258,99, 99,"R",80,"R",28
383190, 2,  2,"R",1,"R",0
383190, 6,  6,"R",3,"R",2
383190,15, 15,"R",507,"R",337
383190,36, 36,"R",1,"R",1
383190,37, 37,"R",1,"R",1
383190,40, 40,"R",1,"R",1
383190,41, 41,"R",1,"R",0
383190,58,999,"R",515,"R",342
383190,64, 64,"R",1,"R",1
383190,89,999,"R",1,"R",1
383190,90, 90,"R",5,"R",3
383190,99, 99,"R",521,"R",346
383765,13, 13,"R",1,"R",0
383765,36, 36,"R",80,"R",25
383765,58,999,"R",81,"R",25
383765,99, 99,"R",81,"R",25
383996,35, 35,"R",74,"R",45
383996,58,999,"R",74,"R",45
383996,99, 99,"R",74,"R",45
384254, 6,  6,"R",7,"R",5
384254, 9,  9,"R",1,"R",0
384254,12, 12,"R",37,"R",34
384254,13, 13,"R",4,"R",4
384254,17, 17,"R",1,"R",1
384254,18, 18,"R",1,"R",1
384254,24, 24,"R",5,"R",5
384254,25, 25,"R",3,"R",3
384254,26, 26,"R",2,"R",2
384254,33, 33,"R",3,"R",2
384254,34, 34,"R",2,"R",2
384254,35, 35,"R",1,"R",1
384254,36, 36,"R",7,"R",7
384254,37, 37,"R",4,"R",4
384254,39, 39,"R",1,"R",1
384254,42, 42,"R",1,"R",1
384254,45, 45,"R",1,"R",0
384254,48, 48,"R",7,"R",6
384254,51, 51,"R",3,"R",2
384254,55, 55,"R",1,"R",1
384254,58,999,"R",92,"R",82
384254,72, 72,"R",4,"R",4
384254,78, 78,"R",1,"R",0
384254,89,999,"R",5,"R",4
384254,90, 90,"R",1,"R",0
384254,99, 99,"R",98,"R",86
384333, 4,  4,"R",1344,"R",963
384333, 6,  6,"R",2,"Z",0
384333,18, 18,"R",1,"Z",0
384333,31, 31,"R",1,"Z",0
384333,39, 39,"R",1,"Z",0
384333,40, 40,"R",1,"Z",0
384333,58,999,"R",1350,"R",963
384333,98, 98,"R",7,"A",
384333,99, 99,"R",1357,"R",963
384342, 4,  4,"R",1,"R",1
384342,17, 17,"R",724,"R",607
384342,18, 18,"R",1,"R",1
384342,19, 19,"R",2,"R",2
384342,29, 29,"R",1,"R",1
384342,48, 48,"R",6,"R",6
384342,55, 55,"R",3,"R",3
384342,58,999,"R",738,"R",621
384342,90, 90,"R",6,"R",2
384342,99, 99,"R",744,"R",623
389860,26, 26,"R",1,"R",1
389860,39, 39,"R",69,"R",21
389860,58,999,"R",70,"R",22
389860,99, 99,"R",70,"R",22
392840, 1,  1,"R",1,"R",1
392840, 2,  2,"R",1,"R",1
392840, 6,  6,"R",1,"R",1
392840,12, 12,"R",1,"R",0
392840,13, 13,"R",1,"R",1
392840,17, 17,"R",1,"R",1
392840,21, 21,"R",2,"R",1
392840,28, 28,"R",1,"R",1
392840,45, 45,"R",1,"R",1
392840,47, 47,"R",22,"R",17
392840,48, 48,"R",2,"R",1
392840,57, 57,"R",1,"R",1
392840,58,999,"R",35,"R",27
392840,99, 99,"R",35,"R",27
393861, 6,  6,"R",161,"R",10
393861,58,999,"R",161,"R",10
393861,99, 99,"R",161,"R",10
395362, 6,  6,"R",206,"R",71
395362,57, 57,"R",5,"R",3
395362,58,999,"R",211,"R",74
395362,99, 99,"R",211,"R",74
399212, 6,  6,"R",1734,"R",1730
399212,58,999,"R",1734,"R",1730
399212,98, 98,"R",431,"A",
399212,99, 99,"R",2165,"R",1730
399911, 6,  6,"R",28,"R",28
399911,12, 12,"R",1,"R",1
399911,16, 16,"R",1,"R",1
399911,17, 17,"R",8,"R",8
399911,19, 19,"R",1,"R",1
399911,24, 24,"R",1,"R",1
399911,25, 25,"R",2,"R",2
399911,26, 26,"R",1,"R",1
399911,32, 32,"R",2,"R",2
399911,36, 36,"R",3,"R",3
399911,39, 39,"R",2,"R",2
399911,41, 41,"R",1,"R",1
399911,42, 42,"R",3,"R",3
399911,48, 48,"R",2,"R",2
399911,49, 49,"R",1,"R",1
399911,51, 51,"R",1,"R",1
399911,53, 53,"R",1,"R",1
399911,58,999,"R",59,"R",59
399911,90, 90,"R",49,"R",49
399911,99, 99,"R",108,"R",108
403469,17, 17,"R",130,"R",103
403469,18, 18,"R",2,"Z",0
403469,58,999,"R",132,"R",103
403469,90, 90,"R",4,"R",1
403469,99, 99,"R",136,"R",104
403478,17, 17,"R",161,"R",146
403478,18, 18,"R",2,"R",1
403478,58,999,"R",163,"R",147
403478,99, 99,"R",163,"R",147
403487,17, 17,"R",182,"R",133
403487,18, 18,"R",6,"R",3
403487,58,999,"R",188,"R",136
403487,90, 90,"R",7,"R",2
403487,99, 99,"R",195,"R",138
404426, 2,  2,"R",5,"R",3
404426, 4,  4,"R",395,"R",249
404426, 6,  6,"R",16,"R",12
404426, 8,  8,"R",4,"R",4
404426,16, 16,"R",3,"R",3
404426,17, 17,"R",1,"R",1
404426,32, 32,"R",4,"R",3
404426,35, 35,"R",2,"R",0
404426,36, 36,"R",1,"R",0
404426,37, 37,"R",1,"R",0
404426,40, 40,"R",1,"R",0
404426,41, 41,"R",1,"R",1
404426,47, 47,"R",1,"R",1
404426,58,999,"R",435,"R",277
404426,99, 99,"R",435,"R",277
404718, 1,  1,"R",1,"Z",0
404718,13, 13,"R",2,"R",1
404718,21, 21,"R",1,"Z",0
404718,26, 26,"R",1,"Z",0
404718,47, 47,"R",71,"R",34
404718,48, 48,"R",1,"R",1
404718,53, 53,"R",1,"Z",0
404718,58,999,"R",78,"R",36
404718,99, 99,"R",78,"R",36
404994, 1,  1,"R",1,"R",0
404994, 5,  5,"R",2,"R",1
404994, 6,  6,"R",2,"Z",0
404994, 9,  9,"R",2,"R",1
404994,11, 11,"R",1,"Z",0
404994,12, 12,"R",246,"R",119
404994,13, 13,"R",14,"R",11
404994,17, 17,"R",4,"Z",0
404994,18, 18,"R",1,"R",1
404994,22, 22,"R",2,"Z",0
404994,24, 24,"R",5,"R",1
404994,25, 25,"R",2,"Z",0
404994,26, 26,"R",3,"Z",0
404994,29, 29,"R",1,"Z",0
404994,34, 34,"R",55,"R",12
404994,36, 36,"R",855,"R",90
404994,37, 37,"R",2,"R",2
404994,39, 39,"R",6,"R",4
404994,42, 42,"R",8,"R",3
404994,45, 45,"R",2,"R",1
404994,46, 46,"R",1,"Z",0
404994,47, 47,"R",2,"R",1
404994,48, 48,"R",2,"R",2
404994,51, 51,"R",6,"R",4
404994,54, 54,"R",1,"Z",0
404994,58,999,"R",1226,"R",253
404994,72, 72,"R",2,"Z",0
404994,78, 78,"R",1,"Z",0
404994,89,999,"R",3,"Z",0
404994,90, 90,"R",7,"R",2
404994,99, 99,"R",1236,"R",255
405872,24, 24,"R",566,"R",478
405872,42, 42,"R",16,"R",9
405872,45, 45,"R",1,"R",1
405872,58,999,"R",583,"R",488
405872,99, 99,"R",583,"R",488
406024,12, 12,"R",23,"R",19
406024,58,999,"R",23,"R",19
406024,99, 99,"R",23,"R",19
406033,48, 48,"R",56,"R",55
406033,58,999,"R",56,"R",55
406033,99, 99,"R",56,"R",55
407009, 1,  1,"R",1,"R",1
407009, 2,  2,"R",2,"R",2
407009, 4,  4,"R",577,"R",553
407009, 6,  6,"R",59,"R",58
407009, 8,  8,"R",5,"R",5
407009,12, 12,"R",3,"R",2
407009,13, 13,"R",1,"R",1
407009,15, 15,"R",8,"R",7
407009,16, 16,"R",4,"R",4
407009,17, 17,"R",8,"R",8
407009,18, 18,"R",1,"R",1
407009,20, 20,"R",3,"R",3
407009,25, 25,"R",1,"Z",0
407009,26, 26,"R",2,"R",2
407009,27, 27,"R",3,"R",3
407009,28, 28,"R",1,"R",1
407009,29, 29,"R",1,"R",1
407009,31, 31,"R",3,"R",2
407009,32, 32,"R",8,"R",8
407009,33, 33,"R",1,"R",1
407009,34, 34,"R",4,"R",4
407009,35, 35,"R",3,"R",3
407009,36, 36,"R",2,"R",2
407009,37, 37,"R",1,"R",1
407009,39, 39,"R",2,"R",2
407009,41, 41,"R",2,"R",2
407009,42, 42,"R",4,"R",4
407009,44, 44,"R",1,"R",1
407009,45, 45,"R",1,"R",1
407009,46, 46,"R",2,"R",2
407009,48, 48,"R",9,"R",8
407009,49, 49,"R",2,"R",2
407009,53, 53,"R",16,"R",16
407009,55, 55,"R",4,"R",4
407009,56, 56,"R",1,"R",1
407009,58,999,"R",746,"R",716
407009,90, 90,"R",39,"R",18
407009,98, 98,"R",4,"A",
407009,99, 99,"R",789,"R",734
407179,25, 25,"R",23,"R",9
407179,58,999,"R",23,"R",9
407179,99, 99,"R",23,"R",9
407461,39, 39,"R",39,"R",9
407461,58,999,"R",39,"R",9
407461,99, 99,"R",39,"R",9
407470,18, 18,"R",2,"R",1
407470,21, 21,"R",1,"R",0
407470,39, 39,"R",96,"R",35
407470,58,999,"R",99,"R",36
407470,99, 99,"R",99,"R",36
407735,55, 55,"R",30,"R",16
407735,58,999,"R",30,"R",16
407735,99, 99,"R",30,"R",16
408066,20, 20,"R",17,"R",13
408066,58,999,"R",17,"R",13
408066,99, 99,"R",17,"R",13
408844,12, 12,"R",458,"R",102
408844,24, 24,"R",1,"Z",0
408844,27, 27,"R",1,"Z",0
408844,36, 36,"R",1,"Z",0
408844,48, 48,"R",1,"Z",0
408844,58,999,"R",462,"R",102
408844,98, 98,"R",6,"A",
408844,99, 99,"R",468,"R",102
409698, 2,  2,"R",1,"R",1
409698, 4,  4,"R",1,"R",1
409698, 6,  6,"R",1017,"R",1006
409698, 8,  8,"R",1,"R",1
409698,15, 15,"R",3,"R",3
409698,17, 17,"R",1,"R",1
409698,20, 20,"R",1,"R",1
409698,34, 34,"R",1,"R",1
409698,40, 40,"R",1,"R",1
409698,41, 41,"R",1,"R",1
409698,48, 48,"R",1,"R",1
409698,51, 51,"R",2,"R",2
409698,53, 53,"R",4,"R",4
409698,55, 55,"R",1,"R",1
409698,58,999,"R",1036,"R",1025
409698,90, 90,"R",10,"R",4
409698,99, 99,"R",1046,"R",1029
413617,55, 55,"R",26,"R",2
413617,58,999,"R",26,"R",2
413617,98, 98,"R",3,"A",
413617,99, 99,"R",29,"R",2
413945,13, 13,"R",16,"R",4
413945,39, 39,"R",1,"R",1
413945,58,999,"R",17,"R",5
413945,90, 90,"R",1,"R",1
413945,99, 99,"R",18,"R",6
414823, 1,  1,"R",3,"R",3
414823, 6,  6,"R",7,"R",6
414823, 8,  8,"R",7,"R",6
414823, 9,  9,"R",7,"R",6
414823,10, 10,"R",3,"R",3
414823,11, 11,"R",1,"R",1
414823,12, 12,"R",212,"R",196
414823,13, 13,"R",7,"R",7
414823,15, 15,"R",1,"R",1
414823,17, 17,"R",3,"R",3
414823,22, 22,"R",2,"R",1
414823,24, 24,"R",9,"R",9
414823,25, 25,"R",8,"R",7
414823,26, 26,"R",3,"R",3
414823,28, 28,"R",1,"R",1
414823,29, 29,"R",3,"R",3
414823,34, 34,"R",16,"R",15
414823,36, 36,"R",12,"R",12
414823,37, 37,"R",3,"R",3
414823,39, 39,"R",1,"R",1
414823,42, 42,"R",11,"R",11
414823,44, 44,"R",5,"R",5
414823,45, 45,"R",3,"R",3
414823,47, 47,"R",2,"R",2
414823,48, 48,"R",11,"R",11
414823,50, 50,"R",1,"R",1
414823,51, 51,"R",2,"R",2
414823,57, 57,"R",1,"R",0
414823,58,999,"R",345,"R",322
414823,72, 72,"R",4,"R",4
414823,78, 78,"R",1,"R",0
414823,89,999,"R",5,"R",4
414823,90, 90,"R",26,"R",13
414823,99, 99,"R",376,"R",339
414869,18, 18,"R",1,"Z",0
414869,58,999,"R",1,"Z",0
414869,99, 99,"R",1,"Z",0
414878,10, 10,"R",1,"R",1
414878,58,999,"R",1,"R",1
414878,99, 99,"R",1,"R",1
414911,12, 12,"R",1,"R",0
414911,24, 24,"R",1,"R",1
414911,42, 42,"R",287,"R",188
414911,51, 51,"R",2,"R",2
414911,58,999,"R",291,"R",191
414911,99, 99,"R",291,"R",191
415039,24, 24,"R",2,"R",1
415039,42, 42,"R",24,"R",13
415039,58,999,"R",26,"R",14
415039,99, 99,"R",26,"R",14
417381,13, 13,"R",16,"R",5
417381,45, 45,"R",1,"R",0
417381,58,999,"R",17,"R",5
417381,99, 99,"R",17,"R",5
417655,29, 29,"R",21,"R",11
417655,58,999,"R",21,"R",11
417655,99, 99,"R",21,"R",11
417716,29, 29,"R",8,"Z",0
417716,58,999,"R",8,"Z",0
417716,99, 99,"R",8,"Z",0
417752,18, 18,"R",2,"R",2
417752,48, 48,"R",1,"R",1
417752,58,999,"R",3,"R",3
417752,99, 99,"R",3,"R",3
418029,36, 36,"R",6,"Z",0
418029,58,999,"R",6,"Z",0
418029,99, 99,"R",6,"Z",0
418065,36, 36,"R",78,"R",33
418065,58,999,"R",78,"R",33
418065,99, 99,"R",78,"R",33
418083,36, 36,"R",8,"R",3
418083,58,999,"R",8,"R",3
418083,99, 99,"R",8,"R",3
418533,24, 24,"R",1,"R",1
418533,42, 42,"R",39,"R",9
418533,58,999,"R",40,"R",10
418533,99, 99,"R",40,"R",10
418588,36, 36,"R",1,"R",0
418588,42, 42,"R",15,"R",6
418588,58,999,"R",16,"R",6
418588,98, 98,"R",1,"A",
418588,99, 99,"R",17,"R",6
420042,15, 15,"R",2,"Z",0
420042,58,999,"R",2,"Z",0
420042,99, 99,"R",2,"Z",0
420343,34, 34,"R",174,"R",14
420343,36, 36,"R",91,"R",7
420343,42, 42,"R",2,"R",0
420343,58,999,"R",267,"R",21
420343,99, 99,"R",267,"R",21
420398, 6,  6,"R",27,"R",18
420398, 8,  8,"R",2,"R",2
420398,13, 13,"R",1,"R",1
420398,26, 26,"R",1,"R",1
420398,27, 27,"R",1,"R",0
420398,29, 29,"R",1,"R",0
420398,35, 35,"R",1,"R",1
420398,42, 42,"R",1,"R",1
420398,48, 48,"R",3206,"R",2296
420398,51, 51,"R",3,"R",2
420398,58,999,"R",3244,"R",2322
420398,90, 90,"R",7,"R",5
420398,99, 99,"R",3251,"R",2327
420431,13, 13,"R",357,"R",138
420431,58,999,"R",357,"R",138
420431,99, 99,"R",357,"R",138
420440,23, 23,"R",227,"R",127
420440,25, 25,"R",1,"R",1
420440,33, 33,"R",8,"R",4
420440,58,999,"R",236,"R",132
420440,99, 99,"R",236,"R",132
420538, 5,  5,"R",208,"R",174
420538,17, 17,"R",1,"R",1
420538,22, 22,"R",1,"R",0
420538,29, 29,"R",9,"R",7
420538,58,999,"R",219,"R",182
420538,98, 98,"R",2,"A",
420538,99, 99,"R",221,"R",182
420574, 4,  4,"R",434,"R",404
420574, 5,  5,"R",1,"Z",0
420574, 6,  6,"R",71,"R",68
420574, 8,  8,"R",14,"R",12
420574,11, 11,"R",1,"R",1
420574,12, 12,"R",3,"R",3
420574,13, 13,"R",4,"R",3
420574,15, 15,"R",13,"R",13
420574,16, 16,"R",2,"R",2
420574,17, 17,"R",9,"R",9
420574,18, 18,"R",2,"R",2
420574,21, 21,"R",1,"R",1
420574,22, 22,"R",2,"R",1
420574,23, 23,"R",1,"R",1
420574,24, 24,"R",5,"R",5
420574,26, 26,"R",3,"R",3
420574,27, 27,"R",1,"R",1
420574,29, 29,"R",1,"R",1
420574,32, 32,"R",7,"R",7
420574,33, 33,"R",1,"R",1
420574,34, 34,"R",1,"R",1
420574,35, 35,"R",9,"R",9
420574,36, 36,"R",2,"R",2
420574,37, 37,"R",1,"R",1
420574,38, 38,"R",1,"R",1
420574,39, 39,"R",4,"R",4
420574,41, 41,"R",1,"R",1
420574,42, 42,"R",4,"R",4
420574,44, 44,"R",1,"R",1
420574,45, 45,"R",2,"Z",0
420574,46, 46,"R",1,"R",1
420574,47, 47,"R",1,"R",1
420574,48, 48,"R",6,"R",5
420574,49, 49,"R",2,"R",2
420574,50, 50,"R",1,"R",1
420574,53, 53,"R",10,"R",10
420574,55, 55,"R",2,"R",2
420574,58,999,"R",625,"R",584
420574,90, 90,"R",32,"R",26
420574,98, 98,"R",2,"A",
420574,99, 99,"R",659,"R",610
421610,32, 32,"R",1,"Z",0
421610,49, 49,"R",2,"Z",0
421610,58,999,"R",3,"Z",0
421610,99, 99,"R",3,"Z",0
426314, 1,  1,"R",9,"R",1
426314, 2,  2,"R",7,"R",0
426314, 4,  4,"R",17,"R",0
426314, 5,  5,"R",2,"R",0
426314, 6,  6,"R",57,"R",3
426314, 8,  8,"R",12,"R",0
426314, 9,  9,"R",2,"R",1
426314,10, 10,"R",1,"R",0
426314,12, 12,"R",57,"R",7
426314,13, 13,"R",37,"R",5
426314,15, 15,"R",17,"R",0
426314,17, 17,"R",2,"R",0
426314,18, 18,"R",2,"R",0
426314,20, 20,"R",1,"R",0
426314,21, 21,"R",16,"R",2
426314,22, 22,"R",8,"R",0
426314,24, 24,"R",12,"R",1
426314,25, 25,"R",1,"R",1
426314,26, 26,"R",3,"R",0
426314,27, 27,"R",1,"R",0
426314,29, 29,"R",1,"R",0
426314,31, 31,"R",2,"R",0
426314,32, 32,"R",6,"R",0
426314,33, 33,"R",1,"R",0
426314,34, 34,"R",8,"R",1
426314,35, 35,"R",5,"R",1
426314,36, 36,"R",5,"R",1
426314,37, 37,"R",28,"R",1
426314,38, 38,"R",2,"R",0
426314,39, 39,"R",6,"R",1
426314,40, 40,"R",2,"R",0
426314,41, 41,"R",2,"R",0
426314,42, 42,"R",2,"R",1
426314,45, 45,"R",18,"R",1
426314,47, 47,"R",18,"R",1
426314,48, 48,"R",33,"R",5
426314,49, 49,"R",3,"R",0
426314,50, 50,"R",2,"R",0
426314,51, 51,"R",17,"R",0
426314,53, 53,"R",13,"R",0
426314,54, 54,"R",1,"R",0
426314,55, 55,"R",3,"R",1
426314,58,999,"R",442,"R",35
426314,66, 66,"R",1,"R",0
426314,89,999,"R",1,"R",0
426314,90, 90,"R",9,"R",1
426314,98, 98,"R",18,"A",
426314,99, 99,"R",470,"R",36
428055,72, 72,"R",65,"R",38
428055,89,999,"R",65,"R",38
428055,99, 99,"R",65,"R",38
430218,34, 34,"R",29,"R",14
430218,58,999,"R",29,"R",14
430218,99, 99,"R",29,"R",14
430227,42, 42,"R",30,"R",12
430227,58,999,"R",30,"R",12
430227,99, 99,"R",30,"R",12
430564, 9,  9,"R",1,"R",0
430564,34, 34,"R",4,"R",0
430564,36, 36,"R",15,"R",0
430564,42, 42,"R",1,"R",1
430564,58,999,"R",21,"R",1
430564,99, 99,"R",21,"R",1
433101, 9,  9,"R",4,"R",0
433101,25, 25,"R",45,"R",4
433101,44, 44,"R",138,"R",7
433101,58,999,"R",187,"R",11
433101,99, 99,"R",187,"R",11
433387, 1,  1,"R",1,"Z",0
433387, 4,  4,"R",1,"Z",0
433387, 6,  6,"R",2,"Z",0
433387, 8,  8,"R",1,"Z",0
433387,12, 12,"R",1,"Z",0
433387,18, 18,"R",2,"Z",0
433387,20, 20,"R",1,"Z",0
433387,30, 30,"R",1,"Z",0
433387,32, 32,"R",1,"Z",0
433387,34, 34,"R",2,"Z",0
433387,39, 39,"R",1,"Z",0
433387,47, 47,"R",1,"Z",0
433387,48, 48,"R",7,"Z",0
433387,49, 49,"R",2,"Z",0
433387,53, 53,"R",3,"Z",0
433387,58,999,"R",27,"Z",0
433387,72, 72,"R",1,"Z",0
433387,89,999,"R",1,"Z",0
433387,99, 99,"R",28,"Z",0
433420, 6,  6,"R",44,"R",21
433420,34, 34,"R",1,"R",1
433420,40, 40,"R",1,"R",0
433420,41, 41,"R",1,"R",0
433420,48, 48,"R",2,"R",2
433420,58,999,"R",49,"R",24
433420,99, 99,"R",49,"R",24
434061, 1,  1,"R",2,"R",1
434061, 6,  6,"R",3,"R",0
434061,12, 12,"R",2,"R",0
434061,13, 13,"R",3,"R",1
434061,15, 15,"R",1,"R",0
434061,17, 17,"R",1,"R",0
434061,18, 18,"R",1,"R",0
434061,19, 19,"R",1,"R",0
434061,22, 22,"R",1347,"R",775
434061,25, 25,"R",1,"R",0
434061,26, 26,"R",1,"R",0
434061,27, 27,"R",1,"R",0
434061,28, 28,"R",4,"R",1
434061,33, 33,"R",1,"R",0
434061,36, 36,"R",1,"R",0
434061,39, 39,"R",1,"R",1
434061,40, 40,"R",2,"R",0
434061,42, 42,"R",2,"R",0
434061,45, 45,"R",1,"R",1
434061,47, 47,"R",1,"R",1
434061,48, 48,"R",7,"R",0
434061,58,999,"R",1384,"R",781
434061,90, 90,"R",16,"R",5
434061,99, 99,"R",1400,"R",786
434159,13, 13,"R",110,"R",13
434159,24, 24,"R",1,"R",0
434159,37, 37,"R",1,"R",1
434159,58,999,"R",112,"R",14
434159,98, 98,"R",5,"A",
434159,99, 99,"R",117,"R",14
434362, 6,  6,"R",1,"Z",0
434362,16, 16,"R",2,"R",1
434362,32, 32,"R",2,"R",1
434362,53, 53,"R",24,"R",2
434362,58,999,"R",29,"R",4
434362,98, 98,"R",1,"A",
434362,99, 99,"R",30,"R",4
434469,12, 12,"R",15,"R",1
434469,58,999,"R",15,"R",1
434469,98, 98,"R",2,"A",
434469,99, 99,"R",17,"R",1
436818, 9,  9,"R",237,"R",224
436818,58,999,"R",237,"R",224
436818,99, 99,"R",237,"R",224
436827, 9,  9,"R",195,"R",186
436827,25, 25,"R",1,"R",1
436827,58,999,"R",196,"R",187
436827,99, 99,"R",196,"R",187
436836, 6,  6,"R",2,"R",2
436836, 9,  9,"R",622,"R",592
436836,12, 12,"R",1,"R",1
436836,21, 21,"R",1,"R",1
436836,25, 25,"R",6,"R",6
436836,34, 34,"R",4,"R",4
436836,36, 36,"R",18,"R",18
436836,37, 37,"R",1,"R",1
436836,42, 42,"R",1,"R",1
436836,48, 48,"R",1,"R",1
436836,51, 51,"R",1,"R",1
436836,57, 57,"R",1,"R",1
436836,58,999,"R",659,"R",629
436836,90, 90,"R",15,"R",15
436836,99, 99,"R",674,"R",644
438586,13, 13,"R",98,"R",14
438586,58,999,"R",98,"R",14
438586,99, 99,"R",98,"R",14
438708,54, 54,"R",39,"R",24
438708,58,999,"R",39,"R",24
438708,99, 99,"R",39,"R",24
439145, 6,  6,"R",1,"R",1
439145, 8,  8,"R",1,"R",1
439145, 9,  9,"R",1,"R",1
439145,53, 53,"R",755,"R",293
439145,58,999,"R",758,"R",296
439145,99, 99,"R",758,"R",296
439190,12, 12,"R",1,"R",0
439190,53, 53,"R",359,"R",250
439190,58,999,"R",360,"R",250
439190,99, 99,"R",360,"R",250
439288, 2,  2,"R",1,"R",1
439288, 4,  4,"R",5,"R",5
439288, 5,  5,"R",1,"R",1
439288, 6,  6,"R",25,"R",25
439288, 8,  8,"R",128,"R",107
439288, 9,  9,"R",3,"R",2
439288,12, 12,"R",7,"R",5
439288,13, 13,"R",6,"R",2
439288,15, 15,"R",2,"R",2
439288,17, 17,"R",5,"R",4
439288,18, 18,"R",5,"R",5
439288,20, 20,"R",3,"R",3
439288,21, 21,"R",1,"R",1
439288,22, 22,"R",1,"R",1
439288,24, 24,"R",2,"R",1
439288,25, 25,"R",2,"R",2
439288,26, 26,"R",1,"R",1
439288,27, 27,"R",3,"R",2
439288,29, 29,"R",6,"R",6
439288,31, 31,"R",2,"R",0
439288,32, 32,"R",1,"R",1
439288,34, 34,"R",5,"R",4
439288,35, 35,"R",2,"R",2
439288,36, 36,"R",6,"R",6
439288,37, 37,"R",1,"R",1
439288,39, 39,"R",1,"R",1
439288,40, 40,"R",4,"R",4
439288,42, 42,"R",3,"R",2
439288,45, 45,"R",2,"R",2
439288,47, 47,"R",1,"R",1
439288,48, 48,"R",30,"R",28
439288,49, 49,"R",3,"R",3
439288,50, 50,"R",1,"R",1
439288,51, 51,"R",3,"R",3
439288,53, 53,"R",6,"R",6
439288,56, 56,"R",2,"R",1
439288,58,999,"R",280,"R",242
439288,66, 66,"R",1,"R",1
439288,89,999,"R",1,"R",1
439288,90, 90,"R",5,"R",3
439288,99, 99,"R",286,"R",246
439844,22, 22,"R",39,"R",23
439844,58,999,"R",39,"R",23
439844,99, 99,"R",39,"R",23
439871, 6,  6,"R",8,"R",3
439871,58,999,"R",8,"R",3
439871,99, 99,"R",8,"R",3
440101,13, 13,"R",34,"R",17
440101,37, 37,"R",1,"R",0
440101,39, 39,"R",1,"R",0
440101,58,999,"R",36,"R",17
440101,99, 99,"R",36,"R",17
440402, 5,  5,"R",290,"R",236
440402,22, 22,"R",1,"Z",0
440402,29, 29,"R",1,"R",1
440402,44, 44,"R",1,"R",1
440402,58,999,"R",293,"R",238
440402,90, 90,"R",4,"Z",0
440402,99, 99,"R",297,"R",238
440794,34, 34,"R",52,"R",6
440794,36, 36,"R",1,"Z",0
440794,58,999,"R",53,"R",6
440794,99, 99,"R",53,"R",6
440828, 4,  4,"R",1,"R",1
440828, 6,  6,"R",11,"R",11
440828,15, 15,"R",2,"R",1
440828,16, 16,"R",1,"R",1
440828,17, 17,"R",1,"R",1
440828,24, 24,"R",1,"R",1
440828,34, 34,"R",1,"R",1
440828,35, 35,"R",1,"R",1
440828,41, 41,"R",110,"R",107
440828,48, 48,"R",2,"R",2
440828,53, 53,"R",3,"R",3
440828,58,999,"R",134,"R",130
440828,90, 90,"R",1,"R",0
440828,99, 99,"R",135,"R",130
441487,29, 29,"R",9,"R",3
441487,58,999,"R",9,"R",3
441487,99, 99,"R",9,"R",3
441937, 6,  6,"R",882,"R",865
441937,16, 16,"R",2,"R",2
441937,39, 39,"R",1,"R",1
441937,49, 49,"R",1,"R",1
441937,58,999,"R",886,"R",869
441937,90, 90,"R",1,"R",1
441937,99, 99,"R",887,"R",870
441982, 2,  2,"R",1,"R",1
441982, 6,  6,"R",23,"R",15
441982, 9,  9,"R",2,"R",2
441982,11, 11,"R",1,"R",1
441982,12, 12,"R",2,"R",2
441982,15, 15,"R",1,"R",0
441982,17, 17,"R",2,"R",2
441982,22, 22,"R",1,"R",1
441982,24, 24,"R",1,"R",1
441982,25, 25,"R",6,"R",5
441982,27, 27,"R",5,"R",2
441982,29, 29,"R",2,"R",2
441982,33, 33,"R",1,"R",1
441982,34, 34,"R",2,"R",2
441982,36, 36,"R",11,"R",9
441982,37, 37,"R",1,"R",1
441982,41, 41,"R",2,"R",1
441982,44, 44,"R",1,"R",1
441982,48, 48,"R",3,"R",3
441982,49, 49,"R",1,"R",1
441982,53, 53,"R",6,"R",5
441982,55, 55,"R",1,"R",1
441982,58,999,"R",76,"R",59
441982,90, 90,"R",9,"R",9
441982,99, 99,"R",85,"R",68
442073, 9,  9,"R",1,"R",0
442073,24, 24,"R",1,"R",0
